Date,Price,Open,High,Low,Vol.,Change %,SMA_10,EMA_10,RSI_14,MACD,MACD_Signal,MACD_Diff
2025-06-19,2.1474,2.1704,2.1828,2.1446,223990000.0,-1.06,2.1474,2.1474,48.2471412937639,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-06-18,2.1704,2.1591,2.1802,2.1189,298050000.0,0.53,2.1589,2.1515818181818185,48.2471412937639,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-06-17,2.159,2.2367,2.2563,2.1431,459240000.0,-3.4,2.158933333333333,2.1529305785123967,48.2471412937639,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-06-16,2.2349,2.1656,2.3362,2.1517,542390000.0,3.2,2.177925,2.167834109691961,48.2471412937639,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-06-15,2.1656,2.1396,2.1752,2.1383,136200000.0,1.21,2.17546,2.167427907929786,48.2471412937639,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-06-14,2.1396,2.1478,2.1782,2.1112,200490000.0,-0.38,2.1694833333333334,2.1623682883061885,48.2471412937639,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-06-13,2.1478,2.191,2.191,2.085,528789999.99999994,-1.97,2.166385714285714,2.1597195086141543,48.2471412937639,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-06-12,2.191,2.2707,2.2729,2.1715,298380000.0,-3.51,2.1694625,2.165406870684308,48.2471412937639,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-06-11,2.2707,2.3072,2.3377,2.2543,300230000.0,-1.59,2.180711111111111,2.1845510760144338,48.2471412937639,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-06-10,2.3073,2.3212,2.3258,2.2625,302290000.0,-0.59,2.1933700000000003,2.2068690621936273,48.2471412937639,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-06-09,2.321,2.267,2.3285,2.2232,350130000.0,2.37,2.21073,2.227620141794786,48.2471412937639,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-06-08,2.2672,2.1771,2.2951,2.167,306780000.0,4.14,2.22041,2.2348164796502794,48.2471412937639,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-06-07,2.1771,2.1612,2.1907,2.1482,124920000.0,0.79,2.22222,2.2243225742593196,48.2471412937639,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-06-06,2.16,2.0941,2.19,2.0834,270670000.0,3.15,2.2147300000000003,2.212627560757625,45.885760049295435,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-06-05,2.0941,2.2013,2.2262,2.0618,410980000.0,-4.87,2.20758,2.19107709516533,38.559758089902004,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-06-04,2.2013,2.2448,2.2654,2.1959,231790000.0,-1.94,2.21375,2.19293580513527,51.98833333722822,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-06-03,2.2448,2.1965,2.2807,2.1846,264120000.0,2.2,2.22345,2.2023656587470386,56.17420560802245,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-06-02,2.1966,2.1793,2.2041,2.1365,268800000.0,0.81,2.2240100000000003,2.2013173571566678,50.88079544699938,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-06-01,2.179,2.1738,2.1876,2.1253,191240000.0,0.24,2.2148399999999997,2.197259655855455,49.062765856717625,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-05-31,2.1738,2.1412,2.2054,2.0814,308450000.0,1.61,2.2014899999999997,2.192994263881736,48.511241365703135,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-05-30,2.1394,2.2446,2.2518,2.1328,503880000.0,-4.69,2.18333,2.183249852266875,44.91427059624297,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-05-29,2.2446,2.2746,2.311,2.239,278230000.0,-1.32,2.1810699999999996,2.1944044245819883,55.72580179948389,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-05-28,2.2746,2.317,2.3224,2.229,286530000.0,-1.83,2.19082,2.208985438294354,58.24272765434564,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-05-27,2.317,2.3107,2.3539,2.2695,266930000.0,0.27,2.20652,2.2286244495135623,61.56810406788983,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-05-26,2.3108,2.3423,2.3586,2.2965,216040000.0,-1.34,2.22819,2.2435654586929146,60.80556424515348,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-05-25,2.3422,2.3305,2.3442,2.2673,239350000.0,0.5,2.24228,2.261499011657839,63.28564217335743,0.031995792652238286,0.04719395919635915,0.005567519379831805
2025-05-24,2.3305,2.2964,2.3595,2.2882,161910000.0,1.49,2.2508500000000002,2.274044645901868,61.718539512039655,0.03578806905276277,0.04719395919635915,0.005567519379831805
2025-05-23,2.2964,2.4314,2.4797,2.2857,533030000.0,-5.56,2.26083,2.278109255737892,57.26757386770762,0.03563115661382543,0.04719395919635915,0.005567519379831805
2025-05-22,2.4315,2.3955,2.4537,2.3907,379420000.0,1.5,2.28608,2.3059984819673662,67.32239720565201,0.0458793744281758,0.04719395919635915,0.005567519379831805
2025-05-21,2.3955,2.3563,2.4287,2.3319,436840000.0,1.66,2.30825,2.3222714852460267,63.06414627574088,0.05051396816388465,0.04719395919635915,0.005567519379831805
2025-05-20,2.3563,2.3805,2.4084,2.3152,340240000.0,-1.02,2.3299399999999997,2.3284584879285672,58.70954269609558,0.0504423368381417,0.04719395919635915,0.005567519379831805
2025-05-19,2.3805,2.4291,2.4385,2.2852,415380000.0,-2.01,2.3435300000000003,2.337920581032464,60.52187010404224,0.05174185831411915,0.04719395919635915,0.005567519379831805
2025-05-18,2.4294,2.3534,2.4474,2.3363,295680000.0,3.23,2.35901,2.354553202662925,63.96381526520321,0.05607120581451097,0.04719395919635915,0.005567519379831805
2025-05-17,2.3534,2.3797,2.3888,2.3001,298180000.0,-1.11,2.36265,2.354343529451484,55.81838453532538,0.05276147857619096,0.04719395919635915,0.005567519379831805
2025-05-16,2.3797,2.3852,2.439,2.3491,377920000.0,-0.23,2.36954,2.3589537968239416,57.82014283883693,0.05166512272193735,0.04808819190147479,0.003576930820462558
2025-05-15,2.3851,2.5506,2.5709,2.3552,544730000.0,-6.49,2.37383,2.363707651946861,58.23852062432219,0.05064814736351142,0.04860018299388212,0.0020479643696292987
2025-05-14,2.5508,2.5826,2.6483,2.5205,529130000.0,-1.25,2.39586,2.397724442501977,68.54779398935221,0.06249241855148524,0.05137863010540275,0.01111378844608249
2025-05-13,2.5831,2.5462,2.6053,2.4255,606650000.0,1.44,2.42453,2.431429089319799,70.09741539183369,0.07363659206284412,0.05583022249689103,0.017806369565953092
2025-05-12,2.5465,2.3654,2.6508,2.3538,1190000000.0,7.57,2.43603,2.4523510730798357,66.12198957642258,0.07860896057387645,0.06038597011228811,0.01822299046158834
2025-05-11,2.3672,2.4636,2.4815,2.3298,431810000.0,-4.19,2.4332000000000003,2.436869059792593,50.8942820110939,0.06730572837512527,0.06176992176485555,0.005535806610269721
2025-05-10,2.4708,2.3438,2.4754,2.3373,476970000.0,5.42,2.44465,2.4430383216484852,57.04922170825092,0.06594729028920776,0.06260539546972599,0.003341894819481772
2025-05-09,2.3438,2.3267,2.4286,2.288,717660000.0,0.73,2.44098,2.4249949904396697,48.94952323064879,0.05400039674281398,0.06088439572434359,-0.00688399898152961
2025-05-08,2.3268,2.1263,2.3269,2.1179,607430000.0,9.42,2.43072,2.407141355814275,47.96777841447389,0.042668780468655854,0.05724127267320605,-0.014572492204550196
2025-05-07,2.1264,2.1546,2.1712,2.1061,272720000.0,-1.3,2.4080199999999996,2.356097472938952,38.233072603948486,0.017318154835413324,0.04925664910564751,-0.03193849427023419
2025-05-06,2.1544,2.1316,2.1589,2.0784,332100000.0,1.05,2.38549,2.3194252051318696,40.06332453606477,-0.0005071861004366518,0.03930388206443068,-0.03981106816486733
2025-05-05,2.1321,2.1564,2.195,2.1077,366030000.0,-1.14,2.3601900000000002,2.285366076926075,39.07035985223364,-0.016246046536211978,0.028193896344302152,-0.04443994288051413
2025-05-04,2.1566,2.1879,2.2178,2.1515,191180000.0,-1.43,2.32077,2.2619540629395156,40.806196948128225,-0.026437506461263638,0.017267615783188993,-0.04370512224445263
2025-05-03,2.1879,2.2091,2.2197,2.1775,160580000.0,-0.96,2.28125,2.2484896878596037,43.03885394407888,-0.03162412028902484,0.007489268568746227,-0.03911338885777106
2025-05-02,2.2092,2.2128,2.2397,2.1932,278800000.0,-0.16,2.2475199999999997,2.2413461082487665,44.57100888939223,-0.03362817248696892,-0.0007342196423968028,-0.03289395284457212
2025-05-01,2.2128,2.1909,2.2551,2.1884,294230000.0,1.0,2.23208,2.2361559067489907,44.84106092400688,-0.03452789232881148,-0.007492954179679739,-0.027034938149131743
2025-04-30,2.191,2.2383,2.2586,2.1268,472410000.0,-2.12,2.2041,2.2279457418855375,43.460227929860324,-0.03657835212137961,-0.013310033768019714,-0.023268318353359893
2025-04-29,2.2383,2.2946,2.3141,2.2222,337430000.0,-2.45,2.19355,2.2298283342699854,47.2554092832968,-0.03399477102300574,-0.01744698121901692,-0.016547789803988824
2025-04-28,2.2946,2.2498,2.3537,2.2203,530090000.00000006,1.89,2.1903300000000003,2.2416050007663513,51.434114446981916,-0.02709202490863305,-0.01937598995694015,-0.007716034951692902
2025-04-27,2.2521,2.191,2.2925,2.1604,468690000.0,2.79,2.2029,2.2435131824451964,48.32187637190852,-0.02476546285425396,-0.020453884536402914,-0.0043115783178510475
2025-04-26,2.191,2.1815,2.2471,2.1803,254110000.0,0.44,2.2065600000000005,2.233965331091524,44.182727641833274,-0.027534504403053717,-0.021870008509733075,-0.005664495893320642
2025-04-25,2.1815,2.2054,2.2182,2.1651,385530000.0,-1.08,2.2115,2.2244261799839737,43.557983650219796,-0.03014803263185062,-0.023525613334156585,-0.0066224192976940335
2025-04-24,2.2053,2.2187,2.2276,2.1206,521159999.99999994,-0.6,2.21637,2.22094869271416,45.632086396335566,-0.029953525886527554,-0.024811195844630783,-0.005142330041896771
2025-04-23,2.2187,2.2132,2.3002,2.1923,641970000.0,0.26,2.21945,2.2205398394934037,46.81707050709999,-0.028390837970545313,-0.02552712426981369,-0.0028637137007316224
2025-04-22,2.2129,2.0855,2.2476,2.0658,580850000.0,6.11,2.21982,2.21915077776733,46.34621032449529,-0.027305645580866234,-0.0258828285320242,-0.0014228170488420344
2025-04-21,2.0855,2.0786,2.14,2.0604,372830000.0,0.33,2.20709,2.194850636355088,37.439059937590805,-0.03630721113788837,-0.027967705053197036,-0.008339506084691337
2025-04-20,2.0786,2.087,2.094,2.0402,223970000.0,-0.41,2.19585,2.173714157017799,37.02403645747583,-0.04349638972372771,-0.03107344198730317,-0.012422947736424543
2025-04-19,2.087,2.062,2.0972,2.0587,164100000.0,1.21,2.18072,2.1579479466509266,37.926170660858524,-0.04796316622575292,-0.03445138683499312,-0.013511779390759801
2025-04-18,2.0621,2.0669,2.0886,2.0445,232830000.0,-0.23,2.15747,2.140521047259849,36.26765145280158,-0.052902513442715904,-0.03814161215653768,-0.014760901286178227
2025-04-17,2.0669,2.0836,2.1137,2.0531,328250000.0,-0.81,2.1389500000000004,2.1271354023035127,36.841032202423314,-0.055786588744407783,-0.0416706074741117,-0.014115981270296084
2025-04-16,2.0837,2.0854,2.1193,2.0374,453020000.0,-0.1,2.1282200000000002,2.1192380564301465,38.912546497779346,-0.05607027635975692,-0.04455054125124075,-0.011519735108516171
2025-04-15,2.0857,2.1271,2.184,2.0843,392880000.0,-1.94,2.11864,2.1131402279883016,39.16833910141055,-0.05549401706853807,-0.046739236414700215,-0.008754780653837856
2025-04-14,2.127,2.1191,2.1781,2.1066,416340000.0,0.4,2.11081,2.115660186535883,44.35040256523367,-0.05111553452335471,-0.04761449603643112,-0.0035010384869235897
2025-04-13,2.1185,2.1599,2.2348,2.0822,549370000.0,-1.92,2.10079,2.1161765162566315,43.5285371919278,-0.04778064894495326,-0.04764772661813555,-0.00013292232681771238
2025-04-12,2.1601,2.0226,2.1807,2.0045,456350000.0,6.81,2.09551,2.124162604209971,48.55334386910965,-0.04130481951520926,-0.0463791451975503,0.005074325682341042
2025-04-11,2.0224,1.9659,2.0642,1.9475,502480000.0,2.87,2.0892,2.1056603125354307,36.86138534727182,-0.04674506916979482,-0.046452329991999206,-0.00029273917779561176
2025-04-10,1.9659,2.0532,2.0549,1.925,682740000.0,-4.25,2.07793,2.080249346619898,33.316319324912214,-0.05498178819638122,-0.048158221632875614,-0.006823566563505606
2025-04-09,2.0532,1.7954,2.0883,1.7234,1370000000.0,14.35,2.07455,2.075331283598098,42.515586981081114,-0.0538443824400443,-0.04929545379430935,-0.004548928645734952
2025-04-08,1.7956,1.8975,1.9723,1.7795,951880000.0,-5.35,2.0479,2.0244710502166257,29.55798128648317,-0.072888929127358,-0.054014148860919084,-0.01887478026643892
2025-04-07,1.8971,1.9214,1.9989,1.6283,2160000000.0,-1.26,2.03092,2.0013126774499663,37.62465364522748,-0.07888236110029778,-0.05898779130879482,-0.01989456979150296
2025-04-06,1.9214,2.1442,2.1587,1.8669,683710000.0,-10.41,2.01469,1.9867830997317906,39.413461445584474,-0.08074066408650049,-0.06333836586433596,-0.017402298222164533
2025-04-05,2.1446,2.1299,2.1746,2.1143,229170000.0,0.7,2.02058,2.0154770815987377,52.80232979390425,-0.0634713497413717,-0.0633649626397431,-0.00010638710162859388
2025-04-04,2.1298,2.0633,2.1552,2.0187,696260000.0,3.23,2.02086,2.0362630667626034,51.98202893670894,-0.05039856671038612,-0.06077168345387171,0.010373116743485594
2025-04-03,2.0632,2.023,2.0809,1.9616,753700000.0,2.04,2.01533,2.0411606909875846,48.34249059737102,-0.04489483565522212,-0.05759631389414179,0.012701478238919671
2025-04-02,2.022,2.136,2.2234,1.9877,834520000.0,-5.45,2.00152,2.0376769289898418,46.18806969166044,-0.043357783282598206,-0.054748607771833074,0.011390824489234869
