Date,Price,Open,High,Low,Vol.,Change %,SMA_10,EMA_10,RSI_14,MACD,MACD_Signal,MACD_Diff
2025-06-04,3.039309718373774,3.1234310726373207,2.9907434207512464,3.223783293081282,-0.5173955877966968,-1.94,3.061203056225844,3.0350684284432323,51.98833333722822,0.9880741129831457,0.9481800550027571,0.3170630963718882
2025-06-03,3.1168842024235923,3.0371478002902976,3.016906160075358,3.202612987523701,-0.4828854105696606,2.2,3.0785251807399034,3.0519693943897033,56.17420560802245,0.9880741129831457,0.9481800550027571,0.3170630963718882
2025-06-02,3.0309281074534495,3.006421666038356,2.8859214651585616,3.1124986780263852,-0.4778898142373832,0.81,3.0795252209180353,3.050090541312029,50.88079544699938,0.9880741129831457,0.9481800550027571,0.3170630963718882
2025-06-01,2.99954164953904,2.996596448690351,2.8577067462796175,3.091515720305597,-0.5606800816586305,0.24,3.0631495630011347,3.0428179924118894,49.062765856717625,0.9880741129831457,0.9481800550027571,0.3170630963718882
2025-05-31,2.9902683778825105,2.9383597058639963,2.88814444300963,3.009270019953577,-0.43556601197781053,1.61,3.0393093194688983,3.035173203058404,48.511241365703135,0.9880741129831457,0.9481800550027571,0.3170630963718882
2025-05-30,2.9289221192316206,3.123073792006484,2.967487652463146,3.1055668080650536,-0.22695716770067847,-4.69,3.0068794451209278,3.017708460162966,44.91427059624297,0.9880741129831457,0.9481800550027571,0.3170630963718882
2025-05-29,3.11652753812911,3.1766658866319637,3.0687186438348744,3.3045302107389594,-0.46782390111486694,-1.32,3.002843568687754,3.037700610052747,55.72580179948389,0.9880741129831457,0.9481800550027571,0.3170630963718882
2025-05-28,3.170027182301398,3.252409380369309,3.0882124496057815,3.2857954270596843,-0.45896418967087066,-1.83,3.0202549825034333,3.0638339124732807,58.24272765434564,0.9880741129831457,0.9481800550027571,0.3170630963718882
2025-05-27,3.2456400127315654,3.2411550404979583,3.1420769129201296,3.36167130096075,-0.4798859179000667,0.27,3.048291823211756,3.0990325776385546,61.56810406788983,0.9880741129831457,0.9481800550027571,0.3170630963718882
2025-05-26,3.2345834196026257,3.29760538017013,3.150113832843223,3.4122552168947937,-0.5342076908380151,-1.34,3.0869898065333716,3.1258110938003525,60.80556424515348,0.9880741129831457,0.9481800550027571,0.3170630963718882
2025-05-25,3.290579713836287,3.2765258229507745,3.125490078185235,3.3575496485513097,-0.509325778336864,0.5,3.1121515317295674,3.1579530951969748,63.28564217335743,0.62443790121244,0.9481800550027571,0.3170630963718882
2025-05-24,3.2697148526090944,3.2156094753931463,3.1516528175093477,3.396705346440995,-0.5919879535444632,1.49,3.127455718027041,3.18043842167867,61.718539512039655,0.6908459663890169,0.9481800550027571,0.3170630963718882
2025-05-23,3.208903590399928,3.456773901207806,3.357192769585051,3.392021650521176,-0.195841434135318,-5.56,3.145277862630165,3.187723352628032,57.26757386770762,0.6880982100623616,0.9481800550027571,0.3170630963718882
2025-05-22,3.449830321322465,3.392642027972648,3.3127332125636846,3.588736879153569,-0.3598101419560735,1.5,3.1903689599476914,3.2377087375749944,67.32239720565201,0.8675588412718931,0.9481800550027571,0.3170630963718882
2025-05-21,3.385630748315719,3.3226150243286874,3.269983638504678,3.4785763511194294,-0.2985180177254389,1.66,3.2299598362854955,3.2668745640641994,63.06414627574088,0.9487170613914342,0.9481800550027571,0.3170630963718882
2025-05-20,3.3157245465972625,3.365845980659908,3.235270984368764,3.447289262375039,-0.40163224971219097,-1.02,3.2686935353277575,3.27796342354743,58.70954269609558,0.947462696665286,0.9481800550027571,0.3170630963718882
2025-05-19,3.358880926229575,3.4526651739531857,3.2867414715358083,3.391084911337213,-0.32142517526618114,-2.01,3.2929623675077657,3.29492217178629,60.52187010404224,0.9702191357431803,0.9481800550027571,0.3170630963718882
2025-05-18,3.446085346230404,3.317434455181558,3.301960319900815,3.4868196559383104,-0.4491971583802,3.23,3.3206063352889656,3.324732536119637,63.96381526520321,1.0460320672421362,0.9481800550027571,0.3170630963718882
2025-05-17,3.3105529143272747,3.364416858136562,3.201755318306503,3.418999739019333,-0.4465285705958638,-1.11,3.3271065964468183,3.324356742395541,55.81838453532538,0.9880741129831457,0.9481800550027571,0.3170630963718882
2025-05-16,3.3574542690516473,3.374242075484567,3.287596463016989,3.5108001790477834,-0.36141129462667526,-0.23,3.3394106622098985,3.332619646049611,57.82014283883693,0.9688753881708073,0.9648573559925957,0.2036829497951668
2025-05-15,3.367084205002659,3.6697131571863797,3.513143215752308,3.522228397092141,-0.1833524433046244,-6.49,3.3470716842887964,3.3411398995821417,58.23852062432219,0.9510667268939074,0.9744059103044055,0.11659592244819218
2025-05-14,3.6625805729809295,3.7268780581202243,3.645495897038993,3.831914371310566,-0.20000443107888252,-1.25,3.3864125505820675,3.402107613658077,68.54779398935221,1.1584764855579204,1.026223517173509,0.6329680566036984
2025-05-13,3.7201818565397593,3.661852983307975,3.5719666296575014,3.6539339263574484,-0.11725686106218458,1.44,3.4376110361303236,3.4625158778324967,70.09741539183369,1.3536265544661485,1.1092450235132094,1.0141647759237211
2025-05-12,3.654912290649568,3.33887129303175,3.6497708544448932,3.519605527377043,0.5054314125348321,7.57,3.4581475755026627,3.500013992821226,66.12198957642258,1.4406996834492902,1.1942090085934591,1.0378947114705308
2025-05-11,3.335162750646527,3.5142960827724874,3.3602707389173,3.4746420465467818,-0.3038872163475234,-4.19,3.4530938010310352,3.472265844215405,50.8942820110939,1.242764274401354,1.2200194918526988,0.31525679720253985
2025-05-10,3.519914855188162,3.300284984901404,3.3498398428469027,3.488693134306238,-0.2556818466112737,5.42,3.473541051101755,3.4833229071173326,57.04922170825092,1.2189761230589367,1.235600946618903,0.1902957452336918
2025-05-09,3.2934330281921422,3.269737490964881,3.2698126402084418,3.3963306507674096,0.0012391109134815349,0.73,3.46698721636293,3.450984152044773,48.94952323064879,1.0097693033300752,1.2035045688047343,-0.39215175883718345
2025-05-08,3.263116563161179,2.911742298866675,3.095907372936403,3.077651980382933,-0.11642426167347168,9.42,3.448665051670739,3.418985386926305,47.96777841447389,0.8113368494123765,1.1355608900293275,-0.8300737414976402
